Read_Name,Start_Primers,End_Primers,Read_Length,Start_Primer_Name,End_Primer_Name,Start_Orientation,End_Orientation,Correct_Orientation,Size_Compliant
5f3d3a4e-b2e0-4328-8787-cf4722ed3748,primers2_Forward,primers2_ReverseComp,743,primers2,primers2,Forward,ReverseComp,True,False
ea40c924-0f3d-44c4-9630-69555a616dea,primers2_Forward,primers2_ReverseComp,738,primers2,primers2,Forward,ReverseComp,True,False
55d7f3d0-34c0-4936-9213-58c6a9b90133,primers1_Forward,primers1_ForwardComp,2911,primers1,primers1,Forward,ForwardComp,False,False
0d0cea6e-8e7a-4e32-8299-e3636035daf7,primers2_Forward,primers2_ReverseComp,749,primers2,primers2,Forward,ReverseComp,True,False
34fcc029-a1ea-4b70-9dc7-59d2ec536aa0,primers2_Forward,primers2_ReverseComp,744,primers2,primers2,Forward,ReverseComp,True,False
a3713628-9a32-43b5-ba42-f21eed790883,primers2_Forward,primers2_ReverseComp,736,primers2,primers2,Forward,ReverseComp,True,False
8972c13c-0349-4cda-85c8-534c54b5c96d,primers2_Forward,primers2_Forward,137,primers2,primers2,Forward,Forward,False,False
cef50330-44f0-4358-aa7b-54237a86ed4e,primers2_Forward,primers2_ReverseComp,740,primers2,primers2,Forward,ReverseComp,True,False
3f8affbd-0a6e-4652-b936-c21b92a01596,primers2_Forward,primers2_ReverseComp,754,primers2,primers2,Forward,ReverseComp,True,False
5368db45-e605-4500-9bd9-485683a855e5,primers2_Forward,primers2_ReverseComp,752,primers2,primers2,Forward,ReverseComp,True,False
5c1e940c-4190-4522-8d53-c7c3ad875a88,primers2_Forward,primers2_ReverseComp,735,primers2,primers2,Forward,ReverseComp,True,False
dfa591d3-4408-45be-99a1-a47a4980aaa5,primers2_Forward,primers2_ReverseComp,743,primers2,primers2,Forward,ReverseComp,True,False
7d2d0ce1-b8af-42d9-b97b-f2214e86f30c,primers1_Forward,primers1_ReverseComp,817,primers1,primers1,Forward,ReverseComp,True,True
b7615319-503e-4c89-a97e-bcd1d66a037f,primers1_Forward,primers1_ForwardComp,2155,primers1,primers1,Forward,ForwardComp,False,False
2da59fa0-6d7f-434d-a102-7f53209b74a8,primers1_Forward,primers1_ReverseComp,769,primers1,primers1,Forward,ReverseComp,True,True
d937aecf-1c73-4e77-a182-8e49edfbaa09,primers1_Forward,primers1_ForwardComp,1429,primers1,primers1,Forward,ForwardComp,False,False
ccb3f7be-c4f4-48ae-a6fe-edb44c7dc6d0,primers1_Forward,primers1_ReverseComp,750,primers1,primers1,Forward,ReverseComp,True,True
35853810-a6d2-4ca8-b861-bab7cf1e9ca1,primers1_Forward,primers1_ForwardComp,1343,primers1,primers1,Forward,ForwardComp,False,False
89d352cc-d31a-4f98-be5d-6e9e14c11021,primers1_Forward,primers1_ReverseComp,759,primers1,primers1,Forward,ReverseComp,True,True
7d2d0ce1-b8af-42d9-b97b-f2214e86f30c,primers1_Forward,primers1_ReverseComp,817,primers1,primers1,Forward,ReverseComp,True,True
e4354783-3e2d-4a17-9990-000e806aacaf,primers1_Forward,primers1_ReverseComp,767,primers1,primers1,Forward,ReverseComp,True,True
67c182aa-a08d-4c00-b85f-9ed0cd644e0d,primers1_Forward,primers1_ReverseComp,772,primers1,primers1,Forward,ReverseComp,True,True
b97167b8-1176-4b34-8228-fded5faf5758,primers1_Forward,primers1_ReverseComp,760,primers1,primers1,Forward,ReverseComp,True,True
30c3fe3c-4826-4f71-b09a-ddcf52213c8b,primers1_Forward,primers1_ReverseComp,774,primers1,primers1,Forward,ReverseComp,True,True
67f36e2d-d73b-4368-b3e4-04be9111921f,primers1_Forward,primers1_ForwardComp,1422,primers1,primers1,Forward,ForwardComp,False,False
5def40ac-8bd5-45e4-b6bc-bcd466986c5f,primers1_Forward,primers1_ForwardComp,936,primers1,primers1,Forward,ForwardComp,False,False
2f82f40b-35c3-45f9-9bd0-3121d7cf29f9,primers1_Forward,primers1_ReverseComp,768,primers1,primers1,Forward,ReverseComp,True,True
e6615f2e-5605-4b00-b713-07fffb8fcd4c,primers1_Forward,primers1_ReverseComp,759,primers1,primers1,Forward,ReverseComp,True,True
0d7a31d3-e79d-4807-ac38-7fd8cbdc403f,primers1_Forward,primers1_ReverseComp,768,primers1,primers1,Forward,ReverseComp,True,True
fbe3d0d8-e699-4fd9-abaf-03c2d13b3c59,primers1_Forward,primers1_ForwardComp,1444,primers1,primers1,Forward,ForwardComp,False,False
3e11cf97-c4a2-425d-a4b5-3c1d79aa3185,primers1_Forward,primers1_ReverseComp,774,primers1,primers1,Forward,ReverseComp,True,True
61088f34-b78b-46cd-a950-b6195ebb1a23,primers1_Forward,primers1_ReverseComp,767,primers1,primers1,Forward,ReverseComp,True,True
730ba0fc-ae75-4e17-8f8b-4a120f511bf9,primers1_Forward,primers1_ReverseComp,762,primers1,primers1,Forward,ReverseComp,True,True
46b4d48e-8acb-48b3-8fbf-c698ce952d6f,primers1_Forward,primers1_ForwardComp,1452,primers1,primers1,Forward,ForwardComp,False,False
979ee7ea-f298-439a-9cfc-0895a2d190ae,primers1_Forward,primers1_ReverseComp,758,primers1,primers1,Forward,ReverseComp,True,True
2e9bfdbf-2d2f-422a-89b0-e3f4feba27da,primers1_Forward,primers1_ReverseComp,775,primers1,primers1,Forward,ReverseComp,True,True
7e5dc024-5ac2-4c5c-b729-eb081cbb8e37,primers1_Forward,primers1_ReverseComp,754,primers1,primers1,Forward,ReverseComp,True,True
e21086e4-9b62-4b7e-920c-009083c6f0c4,primers1_Forward,primers1_ReverseComp,761,primers1,primers1,Forward,ReverseComp,True,True
c5e91254-61b2-496c-8344-7526904f4e6b,primers1_Forward,primers1_ReverseComp,758,primers1,primers1,Forward,ReverseComp,True,True
faa4b9d3-6c4a-4b2b-a89c-6d9cb1429149,primers1_Forward,primers1_ReverseComp,780,primers1,primers1,Forward,ReverseComp,True,True
622c3147-9eb5-424e-804c-fd7156d67ff1,primers1_Forward,primers1_ReverseComp,764,primers1,primers1,Forward,ReverseComp,True,True
1b84e3c6-487a-429f-a7f5-8402104a6deb,primers1_Forward,primers1_ReverseComp,771,primers1,primers1,Forward,ReverseComp,True,True
f5ba630d-c6b5-4c15-b978-9b69ecccb7f5,primers1_Forward,primers1_ReverseComp,776,primers1,primers1,Forward,ReverseComp,True,True
292c4f04-4630-4cce-8e63-f02f3caa30a7,primers1_Forward,primers1_ReverseComp,770,primers1,primers1,Forward,ReverseComp,True,True
f5ae72c2-07e1-464c-8689-c11dbeda76f9,primers1_Forward,primers1_ReverseComp,768,primers1,primers1,Forward,ReverseComp,True,True
31ceea7e-819a-4861-aabe-443ba3177368,primers1_Forward,primers1_ReverseComp,771,primers1,primers1,Forward,ReverseComp,True,True
ec6bf24c-68dd-4f91-8eac-4b3b5ffdf433,primers1_Forward,primers1_ReverseComp,767,primers1,primers1,Forward,ReverseComp,True,True
a56641d2-08ab-470f-b71d-baef7dcd1afb,primers1_Forward,primers1_ReverseComp,770,primers1,primers1,Forward,ReverseComp,True,True
a22560ba-8640-4519-a8c4-b99e449765ce,primers1_Forward,primers1_ReverseComp,765,primers1,primers1,Forward,ReverseComp,True,True
4c6397da-f926-4027-9f9d-5ce8d2999de5,primers1_Forward,primers1_ReverseComp,762,primers1,primers1,Forward,ReverseComp,True,True
35edfda0-e676-4b90-8ff9-05414129782a,primers1_Forward,primers1_ReverseComp,765,primers1,primers1,Forward,ReverseComp,True,True
36ccdd39-54a4-4755-bd94-3417a29fa937,primers1_Forward,primers1_ReverseComp,772,primers1,primers1,Forward,ReverseComp,True,True
fbe3d0d8-e699-4fd9-abaf-03c2d13b3c59,primers1_Forward,primers1_ForwardComp,1444,primers1,primers1,Forward,ForwardComp,False,False
d2ec6729-70ec-484b-bc7e-605790aacbe1,primers1_Forward,primers1_ReverseComp,767,primers1,primers1,Forward,ReverseComp,True,True
6d5e5ce9-baa0-4e18-9c14-b73ec699f2da,primers1_Forward,primers1_ReverseComp,773,primers1,primers1,Forward,ReverseComp,True,True
55d7f3d0-34c0-4936-9213-58c6a9b90133,primers1_Forward,primers1_ForwardComp,2911,primers1,primers1,Forward,ForwardComp,False,False
1fb8f0d1-3568-4416-bf67-759b9bc91fe3,primers1_Forward,primers1_ReverseComp,757,primers1,primers1,Forward,ReverseComp,True,True
77eb7efc-11c7-474e-91b9-a442aaed797d,primers1_Forward,primers1_ReverseComp,770,primers1,primers1,Forward,ReverseComp,True,True
ab50d497-82f1-4ffc-ad71-a1a8f8ed77a2,primers1_Forward,primers1_ReverseComp,767,primers1,primers1,Forward,ReverseComp,True,True
f4e0818c-8016-4e73-aa01-18978f0529d9,primers1_Forward,primers1_ReverseComp,773,primers1,primers1,Forward,ReverseComp,True,True
a80d4cf6-abca-4d05-9211-c52dfacd67e8,primers1_Forward,primers1_ReverseComp,796,primers1,primers1,Forward,ReverseComp,True,True
b7615319-503e-4c89-a97e-bcd1d66a037f,primers1_Forward,primers1_ForwardComp,2155,primers1,primers1,Forward,ForwardComp,False,False
9a9a28cf-3ed2-424f-b2cb-287c0d942ea3,primers1_Forward,primers1_ReverseComp,764,primers1,primers1,Forward,ReverseComp,True,True
1d0b6776-88e3-4604-8f64-9bd1db6ba19b,primers1_Forward,primers1_ReverseComp,768,primers1,primers1,Forward,ReverseComp,True,True
6b16d50c-c342-481d-b5b9-968e7817d474,primers1_Forward,primers1_ReverseComp,767,primers1,primers1,Forward,ReverseComp,True,True
08b6f7db-1627-4a2e-8c47-0322ee7c0c97,primers1_Forward,primers1_ReverseComp,764,primers1,primers1,Forward,ReverseComp,True,True
90390ad1-ff9f-42a3-96bd-9b5864f601ae,primers1_Forward,primers1_ReverseComp,771,primers1,primers1,Forward,ReverseComp,True,True
55d7f3d0-34c0-4936-9213-58c6a9b90133,primers1_Forward,primers1_ForwardComp,2911,primers1,primers1,Forward,ForwardComp,False,False
a6a52adb-91b1-40e0-a06a-3145ffbee737,primers1_Forward,primers1_ReverseComp,766,primers1,primers1,Forward,ReverseComp,True,True
aee0f4a7-d3ef-4c4f-9e69-83e8d029f7bd,primers1_Forward,primers1_ReverseComp,818,primers1,primers1,Forward,ReverseComp,True,True
86da15e3-3d8d-4d83-b0ed-9b581c9c7b2f,primers1_Forward,primers1_ReverseComp,823,primers1,primers1,Forward,ReverseComp,True,True
f9edf5e7-07d1-4169-94fe-078da8fad2ab,primers1_Forward,primers1_ReverseComp,764,primers1,primers1,Forward,ReverseComp,True,True
b166ed8d-19a3-4c2b-95f8-070a9a4a0d16,primers2_Reverse,primers2_Reverse,91,primers2,primers2,Reverse,Reverse,False,False
ffe0fd8c-20d3-4b40-ac75-a9658280ec00,primers1_Forward,primers1_ReverseComp,772,primers1,primers1,Forward,ReverseComp,True,True
5def40ac-8bd5-45e4-b6bc-bcd466986c5f,primers1_Forward,primers1_ForwardComp,936,primers1,primers1,Forward,ForwardComp,False,False
40b2f02f-5db0-49df-9c16-d709adef75e5,primers1_Forward,primers1_ReverseComp,772,primers1,primers1,Forward,ReverseComp,True,True
831ba0e8-3d03-4a65-9c17-216beb377f71,primers1_Forward,primers1_ReverseComp,759,primers1,primers1,Forward,ReverseComp,True,True
bc0bb1ff-a138-4745-966b-5fa0fbb35672,primers1_Forward,primers1_ReverseComp,764,primers1,primers1,Forward,ReverseComp,True,True
d937aecf-1c73-4e77-a182-8e49edfbaa09,primers1_Forward,primers1_ForwardComp,1429,primers1,primers1,Forward,ForwardComp,False,False
8a01cdbb-5e89-4f99-b941-840caa7d4313,primers1_Forward,primers1_ReverseComp,761,primers1,primers1,Forward,ReverseComp,True,True
18cd7589-23de-4167-8cd9-d7f33f906cf9,primers1_Forward,primers1_ReverseComp,765,primers1,primers1,Forward,ReverseComp,True,True
35853810-a6d2-4ca8-b861-bab7cf1e9ca1,primers1_Forward,primers1_ForwardComp,1343,primers1,primers1,Forward,ForwardComp,False,False
9b207e3c-b5b1-44e8-9f55-f87a0670c762,primers2_ReverseComp,primers2_ReverseComp,123,primers2,primers2,ReverseComp,ReverseComp,False,False
d7d080cc-3240-4e0b-a92a-39a0046a9bac,primers1_Forward,primers1_Forward,106,primers1,primers1,Forward,Forward,False,False
453ac6c8-7adf-466a-8fa3-cc54e090c074,primers1_Forward,primers1_ReverseComp,764,primers1,primers1,Forward,ReverseComp,True,True
ea4da24d-589e-458a-a1bd-a70daf21d450,primers1_Forward,primers1_ReverseComp,758,primers1,primers1,Forward,ReverseComp,True,True
5d172c16-c7ea-4f64-a515-31457c0e4e6b,primers1_Forward,primers1_ReverseComp,756,primers1,primers1,Forward,ReverseComp,True,True
46b4d48e-8acb-48b3-8fbf-c698ce952d6f,primers1_Forward,primers1_ForwardComp,1452,primers1,primers1,Forward,ForwardComp,False,False
0503ca5a-6456-46d3-b919-b7de3befc384,primers1_Forward,primers1_ReverseComp,772,primers1,primers1,Forward,ReverseComp,True,True
67f36e2d-d73b-4368-b3e4-04be9111921f,primers1_Forward,primers1_ForwardComp,1422,primers1,primers1,Forward,ForwardComp,False,False
ee48239a-c4ec-4d82-abd6-86adff62a142,primers1_Forward,primers1_Forward,92,primers1,primers1,Forward,Forward,False,False
fcb5acf2-f93c-4716-a77b-d8853bcd3fba,primers1_Forward,primers1_ReverseComp,766,primers1,primers1,Forward,ReverseComp,True,True
285f2bf3-6209-4d79-acf7-c6c1ab5a2368,primers1_Forward,primers1_ReverseComp,768,primers1,primers1,Forward,ReverseComp,True,True
a8f2a2f7-83d0-4304-b226-dd996ce9614c,primers1_Forward,primers1_ReverseComp,775,primers1,primers1,Forward,ReverseComp,True,True
03cece82-5f92-4945-869a-1c34dc019f18,primers1_Forward,primers1_ReverseComp,763,primers1,primers1,Forward,ReverseComp,True,True
24aa569e-b7cb-4a99-b6b8-8cc238eb2393,primers1_Forward,primers1_ReverseComp,777,primers1,primers1,Forward,ReverseComp,True,True
d2c6d3fa-0db5-44a0-943a-f263d284eb08,primers1_Forward,primers1_ReverseComp,770,primers1,primers1,Forward,ReverseComp,True,True
9bd63432-fd08-439e-9db9-67fc655b6765,primers1_Forward,primers1_ReverseComp,769,primers1,primers1,Forward,ReverseComp,True,True
6adeed88-1c5f-41f7-b42b-1a9fa6a3af8d,primers1_Forward,primers1_ReverseComp,766,primers1,primers1,Forward,ReverseComp,True,True
64c208b4-68a0-493d-87cf-8e188034c8a4,primers1_Forward,primers1_ReverseComp,764,primers1,primers1,Forward,ReverseComp,True,True
9f31f378-6dec-4751-a967-1c361b9f97f5,primers1_Forward,primers1_ReverseComp,772,primers1,primers1,Forward,ReverseComp,True,True
2013ed4b-1f39-4fcd-8fd5-a2ec36a075d3,primers1_Forward,primers1_ReverseComp,762,primers1,primers1,Forward,ReverseComp,True,True
3f05330b-5c93-4d4e-ae05-1ba13ae3dc91,primers1_Forward,primers1_ReverseComp,773,primers1,primers1,Forward,ReverseComp,True,True
e5fffc14-b577-4ef8-b553-cd6f332a4948,primers1_Forward,primers1_ReverseComp,761,primers1,primers1,Forward,ReverseComp,True,True
065152eb-097f-4c80-a70f-5ef719559531,primers1_Forward,primers1_ReverseComp,768,primers1,primers1,Forward,ReverseComp,True,True
98c2a4dc-1bf1-46fd-9bc0-87918044f9c7,primers1_Forward,primers1_ForwardComp,1486,primers1,primers1,Forward,ForwardComp,False,False
1946251b-b607-425f-b4f6-1375712ce655,primers1_Forward,primers1_ReverseComp,776,primers1,primers1,Forward,ReverseComp,True,True
6d9d5983-f138-4070-af4e-ff709578d816,primers1_Forward,primers1_ReverseComp,758,primers1,primers1,Forward,ReverseComp,True,True
8e4ca92f-a92c-4ad3-8d3a-0168605094f2,primers1_Forward,primers1_ReverseComp,765,primers1,primers1,Forward,ReverseComp,True,True
bb294cf8-ba08-456f-8134-81583d1cc802,primers1_Forward,primers1_ReverseComp,772,primers1,primers1,Forward,ReverseComp,True,True
f4b72b31-5fff-4b79-8290-ddb5ec831cb3,primers1_Forward,primers1_ReverseComp,764,primers1,primers1,Forward,ReverseComp,True,True
8966c7a8-2861-4e57-a71e-9649b36abf27,primers1_Forward,primers1_ReverseComp,773,primers1,primers1,Forward,ReverseComp,True,True
b7615319-503e-4c89-a97e-bcd1d66a037f,primers1_Forward,primers1_ForwardComp,2155,primers1,primers1,Forward,ForwardComp,False,False
f363ed29-9503-445e-b3a5-fef002866135,primers1_Forward,primers1_ReverseComp,772,primers1,primers1,Forward,ReverseComp,True,True
3d3ed36a-8cb5-4e2d-abff-fe1bf12789a3,primers1_Forward,primers1_ReverseComp,769,primers1,primers1,Forward,ReverseComp,True,True
6b7b5d7c-ba2b-4f1a-9bb7-55357469303d,primers1_Forward,primers1_ReverseComp,766,primers1,primers1,Forward,ReverseComp,True,True
6c12b472-1aef-4974-b710-e45c55aa9322,primers1_Forward,primers1_ReverseComp,744,primers1,primers1,Forward,ReverseComp,True,True
57f0bf8b-4dc9-4f0f-a54e-ab0daba44c08,primers1_Forward,primers1_ReverseComp,771,primers1,primers1,Forward,ReverseComp,True,True
55d7f3d0-34c0-4936-9213-58c6a9b90133,primers1_Forward,primers1_ForwardComp,2911,primers1,primers1,Forward,ForwardComp,False,False
aa664e7e-2908-4005-96d4-671627ad8f07,primers1_Forward,primers1_ReverseComp,763,primers1,primers1,Forward,ReverseComp,True,True
8b0a9637-50e7-4ac4-951a-d0fcdd0aa6e3,primers1_Forward,primers1_ReverseComp,775,primers1,primers1,Forward,ReverseComp,True,True
2bda8da6-ee17-49b0-9433-0256e9339b77,primers1_Forward,primers1_ReverseComp,777,primers1,primers1,Forward,ReverseComp,True,True
98c2a4dc-1bf1-46fd-9bc0-87918044f9c7,primers1_Forward,primers1_ForwardComp,1486,primers1,primers1,Forward,ForwardComp,False,False
